timestamp|paslon_01|paslon_02|c1_url|pemilih_terdaftar|jumlah_suara_sah|pengguna_hak_pilih|jumlah_suara|jumlah_suara_tdk_sah|tps|kelurahan|kecamatan|kabupaten|wilayah|b+c+i|checker o|b+c|checker q
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 13|LUBUK CUIK|LIMA PULUH|BATU BARA|SUMATERA UTARA||||
4/21/2019 11:45|51|95|https://pemilu2019.kpu.go.id/img/c/900/790/900790113/87793-1-C1-PPWP-X1.jpg, https://pemilu2019.kpu.go.id/img/c/900/790/900790113/87793-1-C1-PPWP-X2.jpg|209|146|146|146|0|TPS 1|LUBUK HULU|LIMA PULUH|BATU BARA|SUMATERA UTARA|146|0|146|0
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 2|LUBUK HULU|LIMA PULUH|BATU BARA|SUMATERA UTARA||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 3|LUBUK HULU|LIMA PULUH|BATU BARA|SUMATERA UTARA||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 4|LUBUK HULU|LIMA PULUH|BATU BARA|SUMATERA UTARA||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 5|LUBUK HULU|LIMA PULUH|BATU BARA|SUMATERA UTARA||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 6|LUBUK HULU|LIMA PULUH|BATU BARA|SUMATERA UTARA||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 7|LUBUK HULU|LIMA PULUH|BATU BARA|SUMATERA UTARA||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 01|MANGKAI BARU|LIMA PULUH|BATU BARA|SUMATERA UTARA||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 02|MANGKAI BARU|LIMA PULUH|BATU BARA|SUMATERA UTARA||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 03|MANGKAI BARU|LIMA PULUH|BATU BARA|SUMATERA UTARA||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 04|MANGKAI BARU|LIMA PULUH|BATU BARA|SUMATERA UTARA||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 05|MANGKAI BARU|LIMA PULUH|BATU BARA|SUMATERA UTARA||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 06|MANGKAI BARU|LIMA PULUH|BATU BARA|SUMATERA UTARA||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 07|MANGKAI BARU|LIMA PULUH|BATU BARA|SUMATERA UTARA||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 08|MANGKAI BARU|LIMA PULUH|BATU BARA|SUMATERA UTARA||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 09|MANGKAI BARU|LIMA PULUH|BATU BARA|SUMATERA UTARA||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 10|MANGKAI BARU|LIMA PULUH|BATU BARA|SUMATERA UTARA||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 11|MANGKAI BARU|LIMA PULUH|BATU BARA|SUMATERA UTARA||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 12|MANGKAI BARU|LIMA PULUH|BATU BARA|SUMATERA UTARA||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 13|MANGKAI BARU|LIMA PULUH|BATU BARA|SUMATERA UTARA||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 14|MANGKAI BARU|LIMA PULUH|BATU BARA|SUMATERA UTARA||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 15|MANGKAI BARU|LIMA PULUH|BATU BARA|SUMATERA UTARA||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 01|MANGKAI LAMA|LIMA PULUH|BATU BARA|SUMATERA UTARA||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 02|MANGKAI LAMA|LIMA PULUH|BATU BARA|SUMATERA UTARA||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 03|MANGKAI LAMA|LIMA PULUH|BATU BARA|SUMATERA UTARA||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 04|MANGKAI LAMA|LIMA PULUH|BATU BARA|SUMATERA UTARA||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 05|MANGKAI LAMA|LIMA PULUH|BATU BARA|SUMATERA UTARA||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 06|MANGKAI LAMA|LIMA PULUH|BATU BARA|SUMATERA UTARA||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 07|MANGKAI LAMA|LIMA PULUH|BATU BARA|SUMATERA UTARA||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 08|MANGKAI LAMA|LIMA PULUH|BATU BARA|SUMATERA UTARA||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 09|MANGKAI LAMA|LIMA PULUH|BATU BARA|SUMATERA UTARA||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 10|MANGKAI LAMA|LIMA PULUH|BATU BARA|SUMATERA UTARA||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 11|MANGKAI LAMA|LIMA PULUH|BATU BARA|SUMATERA UTARA||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 12|MANGKAI LAMA|LIMA PULUH|BATU BARA|SUMATERA UTARA||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 13|MANGKAI LAMA|LIMA PULUH|BATU BARA|SUMATERA UTARA||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 1|PASIR PERMIT|LIMA PULUH|BATU BARA|SUMATERA UTARA||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 2|PASIR PERMIT|LIMA PULUH|BATU BARA|SUMATERA UTARA||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 3|PASIR PERMIT|LIMA PULUH|BATU BARA|SUMATERA UTARA||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 4|PASIR PERMIT|LIMA PULUH|BATU BARA|SUMATERA UTARA||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 1|PEMATANG PANJANG|LIMA PULUH|BATU BARA|SUMATERA UTARA||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 2|PEMATANG PANJANG|LIMA PULUH|BATU BARA|SUMATERA UTARA||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 3|PEMATANG PANJANG|LIMA PULUH|BATU BARA|SUMATERA UTARA||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 4|PEMATANG PANJANG|LIMA PULUH|BATU BARA|SUMATERA UTARA||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 5|PEMATANG PANJANG|LIMA PULUH|BATU BARA|SUMATERA UTARA||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 6|PEMATANG PANJANG|LIMA PULUH|BATU BARA|SUMATERA UTARA||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 7|PEMATANG PANJANG|LIMA PULUH|BATU BARA|SUMATERA UTARA||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 8|PEMATANG PANJANG|LIMA PULUH|BATU BARA|SUMATERA UTARA||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 1|PEMATANG TENGAH|LIMA PULUH|BATU BARA|SUMATERA UTARA||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 2|PEMATANG TENGAH|LIMA PULUH|BATU BARA|SUMATERA UTARA||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 3|PEMATANG TENGAH|LIMA PULUH|BATU BARA|SUMATERA UTARA||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 4|PEMATANG TENGAH|LIMA PULUH|BATU BARA|SUMATERA UTARA||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 1|PERKEBUNAN DOLOK|LIMA PULUH|BATU BARA|SUMATERA UTARA||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 2|PERKEBUNAN DOLOK|LIMA PULUH|BATU BARA|SUMATERA UTARA||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 3|PERKEBUNAN DOLOK|LIMA PULUH|BATU BARA|SUMATERA UTARA||||
4/21/2019 11:45|47|38|https://pemilu2019.kpu.go.id/img/c/900/044/900044552/11694-1-C1-PPWP-X1.jpg, https://pemilu2019.kpu.go.id/img/c/900/044/900044552/11694-1-C1-PPWP-X2.jpg|105|85|86|86|1|TPS 1|PERK. KW. GUNUNG|LIMA PULUH|BATU BARA|SUMATERA UTARA|86|0|85|0
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 1|PERK. LIMA PULUH|LIMA PULUH|BATU BARA|SUMATERA UTARA||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 2|PERK. LIMA PULUH|LIMA PULUH|BATU BARA|SUMATERA UTARA||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 3|PERK. LIMA PULUH|LIMA PULUH|BATU BARA|SUMATERA UTARA||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 4|PERK. LIMA PULUH|LIMA PULUH|BATU BARA|SUMATERA UTARA||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 5|PERK. LIMA PULUH|LIMA PULUH|BATU BARA|SUMATERA UTARA||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 6|PERK. LIMA PULUH|LIMA PULUH|BATU BARA|SUMATERA UTARA||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 7|PERK. LIMA PULUH|LIMA PULUH|BATU BARA|SUMATERA UTARA||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 1|PERK. LIMAU MANIS|LIMA PULUH|BATU BARA|SUMATERA UTARA||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 01|PERK. TANAH GAMBUS|LIMA PULUH|BATU BARA|SUMATERA UTARA||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 02|PERK. TANAH GAMBUS|LIMA PULUH|BATU BARA|SUMATERA UTARA||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 03|PERK. TANAH GAMBUS|LIMA PULUH|BATU BARA|SUMATERA UTARA||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 04|PERK. TANAH GAMBUS|LIMA PULUH|BATU BARA|SUMATERA UTARA||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 05|PERK. TANAH GAMBUS|LIMA PULUH|BATU BARA|SUMATERA UTARA||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 06|PERK. TANAH GAMBUS|LIMA PULUH|BATU BARA|SUMATERA UTARA||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 07|PERK. TANAH GAMBUS|LIMA PULUH|BATU BARA|SUMATERA UTARA||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 08|PERK. TANAH GAMBUS|LIMA PULUH|BATU BARA|SUMATERA UTARA||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 09|PERK. TANAH GAMBUS|LIMA PULUH|BATU BARA|SUMATERA UTARA||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 10|PERK. TANAH GAMBUS|LIMA PULUH|BATU BARA|SUMATERA UTARA||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 11|PERK. TANAH GAMBUS|LIMA PULUH|BATU BARA|SUMATERA UTARA||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 12|PERK. TANAH GAMBUS|LIMA PULUH|BATU BARA|SUMATERA UTARA||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 13|PERK. TANAH GAMBUS|LIMA PULUH|BATU BARA|SUMATERA UTARA||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 1|PERK. TANAH ITAM HULU|LIMA PULUH|BATU BARA|SUMATERA UTARA||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 2|PERK. TANAH ITAM HULU|LIMA PULUH|BATU BARA|SUMATERA UTARA||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 3|PERK. TANAH ITAM HULU|LIMA PULUH|BATU BARA|SUMATERA UTARA||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 4|PERK. TANAH ITAM HULU|LIMA PULUH|BATU BARA|SUMATERA UTARA||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 5|PERK. TANAH ITAM HULU|LIMA PULUH|BATU BARA|SUMATERA UTARA||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 1|PERK. TANAH ITAM ILIR|LIMA PULUH|BATU BARA|SUMATERA UTARA||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 2|PERK. TANAH ITAM ILIR|LIMA PULUH|BATU BARA|SUMATERA UTARA||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 3|PERK. TANAH ITAM ILIR|LIMA PULUH|BATU BARA|SUMATERA UTARA||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 4|PERK. TANAH ITAM ILIR|LIMA PULUH|BATU BARA|SUMATERA UTARA||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 5|PERK. TANAH ITAM ILIR|LIMA PULUH|BATU BARA|SUMATERA UTARA||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 6|PERK. TANAH ITAM ILIR|LIMA PULUH|BATU BARA|SUMATERA UTARA||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 01|PERUPUK|LIMA PULUH|BATU BARA|SUMATERA UTARA||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 02|PERUPUK|LIMA PULUH|BATU BARA|SUMATERA UTARA||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 03|PERUPUK|LIMA PULUH|BATU BARA|SUMATERA UTARA||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 04|PERUPUK|LIMA PULUH|BATU BARA|SUMATERA UTARA||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 05|PERUPUK|LIMA PULUH|BATU BARA|SUMATERA UTARA||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 06|PERUPUK|LIMA PULUH|BATU BARA|SUMATERA UTARA||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 07|PERUPUK|LIMA PULUH|BATU BARA|SUMATERA UTARA||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 08|PERUPUK|LIMA PULUH|BATU BARA|SUMATERA UTARA||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 09|PERUPUK|LIMA PULUH|BATU BARA|SUMATERA UTARA||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 10|PERUPUK|LIMA PULUH|BATU BARA|SUMATERA UTARA||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 11|PERUPUK|LIMA PULUH|BATU BARA|SUMATERA UTARA||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 12|PERUPUK|LIMA PULUH|BATU BARA|SUMATERA UTARA||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 13|PERUPUK|LIMA PULUH|BATU BARA|SUMATERA UTARA||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 14|PERUPUK|LIMA PULUH|BATU BARA|SUMATERA UTARA||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 15|PERUPUK|LIMA PULUH|BATU BARA|SUMATERA UTARA||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 16|PERUPUK|LIMA PULUH|BATU BARA|SUMATERA UTARA||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 17|PERUPUK|LIMA PULUH|BATU BARA|SUMATERA UTARA||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 18|PERUPUK|LIMA PULUH|BATU BARA|SUMATERA UTARA||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 19|PERUPUK|LIMA PULUH|BATU BARA|SUMATERA UTARA||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 20|PERUPUK|LIMA PULUH|BATU BARA|SUMATERA UTARA||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 21|PERUPUK|LIMA PULUH|BATU BARA|SUMATERA UTARA||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 22|PERUPUK|LIMA PULUH|BATU BARA|SUMATERA UTARA||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 23|PERUPUK|LIMA PULUH|BATU BARA|SUMATERA UTARA||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 24|PERUPUK|LIMA PULUH|BATU BARA|SUMATERA UTARA||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 01|PULAUSEJUK|LIMA PULUH|BATU BARA|SUMATERA UTARA||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 02|PULAUSEJUK|LIMA PULUH|BATU BARA|SUMATERA UTARA||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 03|PULAUSEJUK|LIMA PULUH|BATU BARA|SUMATERA UTARA||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 04|PULAUSEJUK|LIMA PULUH|BATU BARA|SUMATERA UTARA||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 05|PULAUSEJUK|LIMA PULUH|BATU BARA|SUMATERA UTARA||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 06|PULAUSEJUK|LIMA PULUH|BATU BARA|SUMATERA UTARA||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 07|PULAUSEJUK|LIMA PULUH|BATU BARA|SUMATERA UTARA||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 08|PULAUSEJUK|LIMA PULUH|BATU BARA|SUMATERA UTARA||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 09|PULAUSEJUK|LIMA PULUH|BATU BARA|SUMATERA UTARA||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 10|PULAUSEJUK|LIMA PULUH|BATU BARA|SUMATERA UTARA||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 11|PULAUSEJUK|LIMA PULUH|BATU BARA|SUMATERA UTARA||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 12|PULAUSEJUK|LIMA PULUH|BATU BARA|SUMATERA UTARA||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 13|PULAUSEJUK|LIMA PULUH|BATU BARA|SUMATERA UTARA||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 1|SIMPANG DOLOK|LIMA PULUH|BATU BARA|SUMATERA UTARA||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 2|SIMPANG DOLOK|LIMA PULUH|BATU BARA|SUMATERA UTARA||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 3|SIMPANG DOLOK|LIMA PULUH|BATU BARA|SUMATERA UTARA||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 4|SIMPANG DOLOK|LIMA PULUH|BATU BARA|SUMATERA UTARA||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 5|SIMPANG DOLOK|LIMA PULUH|BATU BARA|SUMATERA UTARA||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 6|SIMPANG DOLOK|LIMA PULUH|BATU BARA|SUMATERA UTARA||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 7|SIMPANG DOLOK|LIMA PULUH|BATU BARA|SUMATERA UTARA||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 8|SIMPANG DOLOK|LIMA PULUH|BATU BARA|SUMATERA UTARA||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 9|SIMPANG DOLOK|LIMA PULUH|BATU BARA|SUMATERA UTARA||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 01|SIMPANG GAMBUS|LIMA PULUH|BATU BARA|SUMATERA UTARA||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 02|SIMPANG GAMBUS|LIMA PULUH|BATU BARA|SUMATERA UTARA||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 03|SIMPANG GAMBUS|LIMA PULUH|BATU BARA|SUMATERA UTARA||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 04|SIMPANG GAMBUS|LIMA PULUH|BATU BARA|SUMATERA UTARA||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 05|SIMPANG GAMBUS|LIMA PULUH|BATU BARA|SUMATERA UTARA||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 06|SIMPANG GAMBUS|LIMA PULUH|BATU BARA|SUMATERA UTARA||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 07|SIMPANG GAMBUS|LIMA PULUH|BATU BARA|SUMATERA UTARA||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 08|SIMPANG GAMBUS|LIMA PULUH|BATU BARA|SUMATERA UTARA||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 09|SIMPANG GAMBUS|LIMA PULUH|BATU BARA|SUMATERA UTARA||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 10|SIMPANG GAMBUS|LIMA PULUH|BATU BARA|SUMATERA UTARA||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 11|SIMPANG GAMBUS|LIMA PULUH|BATU BARA|SUMATERA UTARA||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 12|SIMPANG GAMBUS|LIMA PULUH|BATU BARA|SUMATERA UTARA||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 13|SIMPANG GAMBUS|LIMA PULUH|BATU BARA|SUMATERA UTARA||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 14|SIMPANG GAMBUS|LIMA PULUH|BATU BARA|SUMATERA UTARA||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 15|SIMPANG GAMBUS|LIMA PULUH|BATU BARA|SUMATERA UTARA||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 16|SIMPANG GAMBUS|LIMA PULUH|BATU BARA|SUMATERA UTARA||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 17|SIMPANG GAMBUS|LIMA PULUH|BATU BARA|SUMATERA UTARA||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 18|SIMPANG GAMBUS|LIMA PULUH|BATU BARA|SUMATERA UTARA||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 19|SIMPANG GAMBUS|LIMA PULUH|BATU BARA|SUMATERA UTARA||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 20|SIMPANG GAMBUS|LIMA PULUH|BATU BARA|SUMATERA UTARA||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 21|SIMPANG GAMBUS|LIMA PULUH|BATU BARA|SUMATERA UTARA||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 22|SIMPANG GAMBUS|LIMA PULUH|BATU BARA|SUMATERA UTARA||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 23|SIMPANG GAMBUS|LIMA PULUH|BATU BARA|SUMATERA UTARA||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 24|SIMPANG GAMBUS|LIMA PULUH|BATU BARA|SUMATERA UTARA||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 25|SIMPANG GAMBUS|LIMA PULUH|BATU BARA|SUMATERA UTARA||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 26|SIMPANG GAMBUS|LIMA PULUH|BATU BARA|SUMATERA UTARA||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 1|SUMBER MAKMUR|LIMA PULUH|BATU BARA|SUMATERA UTARA||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 2|SUMBER MAKMUR|LIMA PULUH|BATU BARA|SUMATERA UTARA||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 3|SUMBER MAKMUR|LIMA PULUH|BATU BARA|SUMATERA UTARA||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 4|SUMBER MAKMUR|LIMA PULUH|BATU BARA|SUMATERA UTARA||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 5|SUMBER MAKMUR|LIMA PULUH|BATU BARA|SUMATERA UTARA||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 6|SUMBER MAKMUR|LIMA PULUH|BATU BARA|SUMATERA UTARA||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 7|SUMBER MAKMUR|LIMA PULUH|BATU BARA|SUMATERA UTARA||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 01|SUMBER PADI|LIMA PULUH|BATU BARA|SUMATERA UTARA||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 02|SUMBER PADI|LIMA PULUH|BATU BARA|SUMATERA UTARA||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 03|SUMBER PADI|LIMA PULUH|BATU BARA|SUMATERA UTARA||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 04|SUMBER PADI|LIMA PULUH|BATU BARA|SUMATERA UTARA||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 05|SUMBER PADI|LIMA PULUH|BATU BARA|SUMATERA UTARA||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 06|SUMBER PADI|LIMA PULUH|BATU BARA|SUMATERA UTARA||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 07|SUMBER PADI|LIMA PULUH|BATU BARA|SUMATERA UTARA||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 08|SUMBER PADI|LIMA PULUH|BATU BARA|SUMATERA UTARA||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 09|SUMBER PADI|LIMA PULUH|BATU BARA|SUMATERA UTARA||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 10|SUMBER PADI|LIMA PULUH|BATU BARA|SUMATERA UTARA||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 11|SUMBER PADI|LIMA PULUH|BATU BARA|SUMATERA UTARA||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 12|SUMBER PADI|LIMA PULUH|BATU BARA|SUMATERA UTARA||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 1|SUMBER REJO|LIMA PULUH|BATU BARA|SUMATERA UTARA||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 2|SUMBER REJO|LIMA PULUH|BATU BARA|SUMATERA UTARA||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 3|SUMBER REJO|LIMA PULUH|BATU BARA|SUMATERA UTARA||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 4|SUMBER REJO|LIMA PULUH|BATU BARA|SUMATERA UTARA||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 5|SUMBER REJO|LIMA PULUH|BATU BARA|SUMATERA UTARA||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 1|TITI MERAH|LIMA PULUH|BATU BARA|SUMATERA UTARA||||
NA|NA|NA|NA|NA|NA|NA|NA|NA|TPS 2|TITI MERAH|LIMA PULUH|BATU BARA|SUMATERA UTARA||||
